1D594	\u{043E}
1D595	\u{0440}
1D596	\u{051B}
1D597	\u{0433}
1D598	\u{0455}
1D59B	\u{0475}
1D59C	\u{0448}
1D59D	\u{0445}
1D59E	\u{0443}
1D5A0	\u{0410}
1D5A1	\u{0412}
1D5A2	\u{0421}
1D5A4	\u{0415}
1D5A6	\u{050C}
1D5A7	\u{041D}
1D5A8	\u{0406}
1D5A9	\u{0408}
1D5AA	\u{041A}
1D5AC	\u{041C}
1D5AE	\u{041E}
1D5AF	\u{0420}
1D5B2	\u{0405}
1D5B3	\u{0422}
1D5B5	\u{0474}
1D5B6	\u{051C}
1D5B7	\u{0425}
1D5B8	\u{0423}
1D5BA	\u{0430}
1D5BB	\u{044C}
1D5BC	\u{0441}
1D5BD	\u{0501}
1D5BE	\u{0435}
1D5C1	\u{04BB}
1D5C2	\u{0456}
1D5C3	\u{0458}
1D5C5	\u{04CF}
1D5C8	\u{043E}
1D5C9	\u{0440}
1D5CA	\u{051B}
1D5CB	\u{0433}
1D5CC	\u{0455}
1D5CF	\u{0475}
1D5D0	\u{0448}
1D5D1	\u{0445}
1D5D2	\u{0443}
1D5D4	\u{0410}
1D5D5	\u{0412}
1D5D6	\u{0421}
1D5D8	\u{0415}
1D5DA	\u{050C}
1D5DB	\u{041D}
1D5DC	\u{0406}
1D5DD	\u{0408}
1D5DE	\u{041A}
1D5E0	\u{041C}
1D5E2	\u{041E}
1D5E3	\u{0420}
1D5E6	\u{0405}
1D5E7	\u{0422}
1D5E9	\u{0474}
1D5EA	\u{051C}
1D5EB	\u{0425}
1D5EC	\u{0423}
1D5EE	\u{0430}
1D5EF	\u{044C}
1D5F0	\u{0441}
1D5F1	\u{0501}
1D5F2	\u{0435}
1D5F5	\u{04BB}
1D5F6	\u{0456}
1D5F7	\u{0458}
1D5F9	\u{04CF}
1D5FC	\u{043E}
1D5FD	\u{0440}
1D5FE	\u{051B}
1D5FF	\u{0433}
1D600	\u{0455}
1D603	\u{0475}
1D604	\u{0448}
1D605	\u{0445}
1D606	\u{0443}
1D608	\u{0410}
1D609	\u{0412}
1D60A	\u{0421}
1D60C	\u{0415}
1D60E	\u{050C}
1D60F	\u{041D}
1D610	\u{0406}
1D611	\u{0408}
1D612	\u{041A}
1D614	\u{041C}
1D616	\u{041E}
1D617	\u{0420}
1D61A	\u{0405}
1D61B	\u{0422}
1D61D	\u{0474}
1D61E	\u{051C}
1D61F	\u{0425}
1D620	\u{0423}
1D622	\u{0430}
1D623	\u{044C}
1D624	\u{0441}
1D625	\u{0501}
1D626	\u{0435}
1D629	\u{04BB}
1D62A	\u{0456}
1D62B	\u{0458}
1D62D	\u{04CF}
1D630	\u{043E}
1D631	\u{0440}
1D632	\u{051B}
1D633	\u{0433}
1D634	\u{0455}
1D637	\u{0475}
1D638	\u{0448}
1D639	\u{0445}
1D63A	\u{0443}
1D63C	\u{0410}
1D63D	\u{0412}
1D63E	\u{0421}
1D640	\u{0415}
1D642	\u{050C}
1D643	\u{041D}
1D644	\u{0406}
1D645	\u{0408}
1D646	\u{041A}
1D648	\u{041C}
1D64A	\u{041E}
1D64B	\u{0420}
1D64E	\u{0405}
1D64F	\u{0422}
1D651	\u{0474}
1D652	\u{051C}
1D653	\u{0425}
1D654	\u{0423}
1D656	\u{0430}
1D657	\u{044C}
1D658	\u{0441}
1D659	\u{0501}
1D65A	\u{0435}
1D65D	\u{04BB}
1D65E	\u{0456}
1D65F	\u{0458}
1D661	\u{04CF}
1D664	\u{043E}
1D665	\u{0440}
1D666	\u{051B}
1D667	\u{0433}
1D668	\u{0455}
1D66B	\u{0475}
1D66C	\u{0448}
1D66D	\u{0445}
1D66E	\u{0443}
1D670	\u{0410}
1D671	\u{0412}
1D672	\u{0421}
1D674	\u{0415}
1D676	\u{050C}
1D677	\u{041D}
1D678	\u{0406}
1D679	\u{0408}
1D67A	\u{041A}
1D67C	\u{041C}
1D67E	\u{041E}
1D67F	\u{0420}
1D682	\u{0405}
1D683	\u{0422}
1D685	\u{0474}
1D686	\u{051C}
1D687	\u{0425}
1D688	\u{0423}
1D68A	\u{0430}
1D68B	\u{044C}
1D68C	\u{0441}
1D68D	\u{0501}
1D68E	\u{0435}
1D691	\u{04BB}
1D692	\u{0456}
1D693	\u{0458}
1D695	\u{04CF}
1D698	\u{043E}
1D699	\u{0440}
1D69A	\u{051B}
1D69B	\u{0433}
1D69C	\u{0455}
1D69F	\u{0475}
1D6A0	\u{0448}
1D6A1	\u{0445}
1D6A2	\u{0443}
1D6A4	\u{0456}
1D6A8	\u{0410}
1D6A9	\u{0412}
1D6AA	\u{0413}
1D6AC	\u{0415}
1D6AE	\u{041D}
1D6AF	\u{0472}
1D6B0	\u{0406}
1D6B1	\u{041A}
1D6B2	\u{041B}
1D6B3	\u{041C}
1D6B6	\u{041E}
1D6B7	\u{041F}
1D6B8	\u{0420}
1D6B9	\u{0472}
1D6BB	\u{0422}
1D6BC	\u{0423}
1D6BD	\u{0424}
1D6BE	\u{0425}
1D6BF	\u{0470}
1D6C2	\u{0430}
1D6C4	\u{0443}
1D6C6	\u{0454}
1D6C9	\u{0473}
1D6CA	\u{0456}
1D6CB	\u{043A}
1D6CE	\u{0475}
1D6D0	\u{043E}
1D6D1	\u{043F}
1D6D2	\u{0440}
1D6D4	\u{043E}
1D6D5	\u{0442}
1D6D7	\u{0444}
1D6D9	\u{0471}
1D6DA	\u{A64D}
1D6DC	\u{0454}
